"TASK_TYCD","KEY_MSG","KEY","MSG","LANG_CD"
user,user.message.userjoin.validate.password.cond=The password does not meet the requirement.,user.message.userjoin.validate.password.cond,The password does not meet the requirement.,en
user,user.message.userjoin.validate.password.confirm=The passwords are not matched.,user.message.userjoin.validate.password.confirm,The passwords are not matched.,en
user,user.message.userjoin.validate.password.length=Input your password between 8 and 16 characters in length.<br/> ,user.message.userjoin.validate.password.length,Input your password between 8 and 16 characters in length.<br/> ,en
user,user.message.userjoin.validate.password.reconfirm=Please confirm your password.,user.message.userjoin.validate.password.reconfirm,Please confirm your password.,en
user,user.message.userjoin.validate.same.userinfo=ID and password cannot be the same.,user.message.userjoin.validate.same.userinfo,ID and password cannot be the same.,en
user,user.messgae.userinfo.add.failed=Failed to register user's information.,user.messgae.userinfo.add.failed,Failed to register user's information.,en
user,user.messgae.userinfo.delete.failed=Failed to delete a user's information.,user.messgae.userinfo.delete.failed,Failed to delete a user's information.,en
user,user.messgae.userinfo.edit.failed=Failed to modify user's information.,user.messgae.userinfo.edit.failed,Failed to modify user's information.,en
user,user.message.dup_login.new_login.confirm=There is already a login user with the ID you entered. Are you sure you want to force the login user to log out and sign in anew?,user.message.dup_login.new_login.confirm,There is already a login user with the ID you entered. Are you sure you want to force the login user to log out and sign in anew?,en
user,user.messgae.userinfo.search.thousand=Search is possible up to 1000 items.,user.messgae.userinfo.search.thousand,Search is possible up to 1000 items.,en
user,user.messgae.userinfo.no.match=User information is incorrect,user.messgae.userinfo.no.match,User information is incorrect,en
user,user.messgae.userinfo.login=Log in as .,user.messgae.userinfo.login,Log in as .,en
user,user.sms.course.confirm.failed=The verification number is invalid.,user.sms.course.confirm.failed,The verification number is invalid.,en
user,user.sms.course.confirm.succ =Verified.,user.sms.course.confirm.succ ,Verified.,en
user,user.sms.course.pop.title =Verifiying Identification,user.sms.course.pop.title ,Verifiying Identification,en
user,user.title.address=Address,user.title.address,Address,en
user,user.title.area=Region,user.title.area,Region,en
user,user.title.code.edit=Edit User's Information Code,user.title.code.edit,Edit User's Information Code,en
user,user.title.code.write=Register a user's information code.,user.title.code.write,Register a user's information code.,en
user,user.title.crs.present.term.study.course=Current Lecture Subject(s),user.title.crs.present.term.study.course,Current Lecture Subject(s),en
user,user.title.dept.add=Register Department,user.title.dept.add,Register Department,en
user,user.title.dept.code=Department Code,user.title.dept.code,Department Code,en
user,user.title.dept.consultant.cnt=Number of Consultants,user.title.dept.consultant.cnt,Number of Consultants,en
user,user.title.dept.edit=Edit Department,user.title.dept.edit,Edit Department,en
user,user.title.dept.info=Department Information,user.title.dept.info,Department Information,en
user,user.title.dept.manage=Manage Department,user.title.dept.manage,Manage Department,en
user,user.title.dept.name=Department Name,user.title.dept.name,Department Name,en
user,user.title.dept.pardept=Upper Department,user.title.dept.pardept,Upper Department,en
user,user.title.dept.root=Top Department,user.title.dept.root,Top Department,en
user,user.title.dept.sort=Change Department Order,user.title.dept.sort,Change Department Order,en
user,user.title.dept.subdept=Subdepartment,user.title.dept.subdept,Subdepartment,en
user,user.title.excel.title=Register member information,user.title.excel.title,Register member information,en
user,user.title.home=Home,user.title.home,Home,en
user,user.title.login.inputid=Input ID,user.title.login.inputid,Input ID,en
user,user.title.login.inputpw=Input Password,user.title.login.inputpw,Input Password,en
user,user.title.login.joinin.policy=Privacy Policy,user.title.login.joinin.policy,Privacy Policy,en
user,user.title.login.joinin.terms=Terms and Conditions,user.title.login.joinin.terms,Terms and Conditions,en
user,user.title.login.password.new=New Password,user.title.login.password.new,New Password,en
user,user.title.login.password.new.confirm=Confirm New Password,user.title.login.password.new.confirm,Confirm New Password,en
user,user.title.login.password.now=Current Password,user.title.login.password.now,Current Password,en
user,user.title.login.rememberme=Save ID,user.title.login.rememberme,Save ID,en
user,user.title.login.searchid=Find ID/Password,user.title.login.searchid,Find ID/Password,en
user,user.title.login.title.manage=Login as Administrator,user.title.login.title.manage,Login as Administrator,en
user,user.title.manage.userinfo.edit=Edit,user.title.manage.userinfo.edit,Edit,en
user,user.title.manage.userinfo.edit.cnts=Details of Edit,user.title.manage.userinfo.edit.cnts,Details of Edit,en
user,user.title.manage.userinfo.edit.dttm=Editing Time,user.title.manage.userinfo.edit.dttm,Editing Time,en
user,user.title.manage.userinfo.edit.history=Search changed user's information.,user.title.manage.userinfo.edit.history,Search changed user's information.,en
user,user.title.manage.userinfo.edit.user=Editor,user.title.manage.userinfo.edit.user,Editor,en
user,user.title.manage.userinfo.view.history=Search user's information,user.title.manage.userinfo.view.history,Search user's information,en
user,user.title.user=Learnner,user.title.user,Learnner,en
user,user.title.user.areacd.manage=Region Manage,user.title.user.areacd.manage,Region Manage,en
user,user.title.user.consult.consultant=Consultant,user.title.user.consult.consultant,Consultant,en
user,user.title.user.consult.content=Consultation Content,user.title.user.consult.content,Consultation Content,en
user,user.title.user.consult.history=History of Consultation,user.title.user.consult.history,History of Consultation,en
user,user.title.user.consult.id=Member ID,user.title.user.consult.id,Member ID,en
user,user.title.user.consult.name=Member's Name,user.title.user.consult.name,Member's Name,en
user,user.title.user.dept.areacd.empty=Register a region code on Region Management tap.,user.title.user.dept.areacd.empty,Register a region code on Region Management tap.,en
user,user.title.user.dept.code=Department Code,user.title.user.dept.code,Department Code,en
user,user.title.user.dept.edit=Edit Department,user.title.user.dept.edit,Edit Department,en
